"gutenberg_id" "text"
1727 "harnessed the mules, and put them to, while the girl brought the"
1727 "clothes down from the linen room and placed them on the waggon. Her"
1727 "mother prepared her a basket of provisions with all sorts of good"
1727 "things, and a goat skin full of wine; the girl now got into the waggon,"
1727 "and her mother gave her also a golden cruse of oil, that she and her"
1727 "women might anoint themselves. Then she took the whip and reins and"
1727 "lashed the mules on, whereon they set off, and their hoofs clattered on"
1727 "the road. They pulled without flagging, and carried not only Nausicaa"
1727 "and her wash of clothes, but the maids also who were with her."
1727 ""
1727 "When they reached the water side they went to the washing cisterns,"
1727 "through which there ran at all times enough pure water to wash any"
1727 "quantity of linen, no matter how dirty. Here they unharnessed the mules"
1727 "and turned them out to feed on the sweet juicy herbage that grew by the"
1727 "water side. They took the clothes out of the waggon, put them in the"
1727 "water, and vied with one another in treading them in the pits to get"
1727 "the dirt out. After they had washed them and got them quite clean, they"
1727 "laid them out by the sea side, where the waves had raised a high beach"
1727 "of shingle, and set about washing themselves and anointing themselves"
1727 "with olive oil. Then they got their dinner by the side of the stream,"
1727 "and waited for the sun to finish drying the clothes. When they had done"
1727 "dinner they threw off the veils that covered their heads and began to"
1727 "play at ball, while Nausicaa sang for them. As the huntress Diana goes"
1727 "forth upon the mountains of Taygetus or Erymanthus to hunt wild boars"
1727 "or deer, and the wood nymphs, daughters of Aegis-bearing Jove, take"
1727 "their sport along with her (then is Leto proud at seeing her daughter"
1727 "stand a full head taller than the others, and eclipse the loveliest"
1727 "amid a whole bevy of beauties), even so did the girl outshine her"
1727 "handmaids."
1727 ""
1727 "When it was time for them to start home, and they were folding the"
1727 "clothes and putting them into the waggon, Minerva began to consider how"
1727 "Ulysses should wake up and see the handsome girl who was to conduct him"
1727 "to the city of the Phaeacians. The girl, therefore, threw a ball at one"
1727 "of the maids, which missed her and fell into deep water. On this they"
1727 "all shouted, and the noise they made woke Ulysses, who sat up in his"
1727 "bed of leaves and began to wonder what it might all be."
1727 ""
1727 "“Alas,” said he to himself, “what kind of people have I come amongst?"
1727 "Are they cruel, savage, and uncivilised, or hospitable and humane? I"
1727 "seem to hear the voices of young women, and they sound like those of"
1727 "the nymphs that haunt mountain tops, or springs of rivers and meadows"
1727 "of green grass. At any rate I am among a race of men and women. Let me"
1727 "try if I cannot manage to get a look at them.”"
1727 ""
1727 "As he said this he crept from under his bush, and broke off a bough"
1727 "covered with thick leaves to hide his nakedness. He looked like some"
1727 "lion of the wilderness that stalks about exulting in his strength and"
1727 "defying both wind and rain; his eyes glare as he prowls in quest of"
1727 "oxen, sheep, or deer, for he is famished, and will dare break even into"
1727 "a well fenced homestead, trying to get at the sheep—even such did"
1727 "Ulysses seem to the young women, as he drew near to them all naked as"
1727 "he was, for he was in great want. On seeing one so unkempt and so"
1727 "begrimed with salt water, the others scampered off along the spits that"
1727 "jutted out into the sea, but the daughter of Alcinous stood firm, for"
1727 "Minerva put courage into her heart and took away all fear from her. She"
1727 "stood right in front of Ulysses, and he doubted whether he should go up"
1727 "to her, throw himself at her feet, and embrace her knees as a"
1727 "suppliant, or stay where he was and entreat her to give him some"
1727 "clothes and show him the way to the town. In the end he deemed it best"
1727 "to entreat her from a distance in case the girl should take offence at"
1727 "his coming near enough to clasp her knees, so he addressed her in"
1727 "honeyed and persuasive language."
1727 ""
1727 "“O queen,” he said, “I implore your aid—but tell me, are you a goddess"
1727 "or are you a mortal woman? If you are a goddess and dwell in heaven, I"
1727 "can only conjecture that you are Jove’s daughter Diana, for your face"
1727 "and figure resemble none but hers; if on the other hand you are a"
1727 "mortal and live on earth, thrice happy are your father and"
1727 "mother—thrice happy, too, are your brothers and sisters; how proud and"
1727 "delighted they must feel when they see so fair a scion as yourself"
1727 "going out to a dance; most happy, however, of all will he be whose"
1727 "wedding gifts have been the richest, and who takes you to his own home."
1727 "I never yet saw any one so beautiful, neither man nor woman, and am"
1727 "lost in admiration as I behold you. I can only compare you to a young"
1727 "palm tree which I saw when I was at Delos growing near the altar of"
1727 "Apollo—for I was there, too, with much people after me, when I was on"
1727 "that journey which has been the source of all my troubles. Never yet"
1727 "did such a young plant shoot out of the ground as that was, and I"
1727 "admired and wondered at it exactly as I now admire and wonder at"
1727 "yourself. I dare not clasp your knees, but I am in great distress;"
1727 "yesterday made the twentieth day that I had been tossing about upon the"
1727 "sea. The winds and waves have taken me all the way from the Ogygian"
1727 "island,55 and now fate has flung me upon this coast that I may endure"
1727 "still further suffering; for I do not think that I have yet come to the"
1727 "end of it, but rather that heaven has still much evil in store for me."
1727 ""
1727 "“And now, O queen, have pity upon me, for you are the first person I"
1727 "have met, and I know no one else in this country. Show me the way to"
1727 "your town, and let me have anything that you may have brought hither to"
1727 "wrap your clothes in. May heaven grant you in all things your heart’s"
1727 "desire—husband, house, and a happy, peaceful home; for there is nothing"
1727 "better in this world than that man and wife should be of one mind in a"
1727 "house. It discomfits their enemies, makes the hearts of their friends"
1727 "glad, and they themselves know more about it than any one.”"
1727 ""
1727 "To this Nausicaa answered, “Stranger, you appear to be a sensible,"
1727 "well-disposed person. There is no accounting for luck; Jove gives"
1727 "prosperity to rich and poor just as he chooses, so you must take what"
1727 "he has seen fit to send you, and make the best of it. Now, however,"
1727 "that you have come to this our country, you shall not want for clothes"
1727 "nor for anything else that a foreigner in distress may reasonably look"
1727 "for. I will show you the way to the town, and will tell you the name of"
1727 "our people; we are called Phaeacians, and I am daughter to Alcinous, in"
1727 "whom the whole power of the state is vested.”"
1727 ""
1727 "Then she called her maids and said, “Stay where you are, you girls. Can"
1727 "you not see a man without running away from him? Do you take him for a"
1727 "robber or a murderer? Neither he nor any one else can come here to do"
1727 "us Phaeacians any harm, for we are dear to the gods, and live apart on"
1727 "a land’s end that juts into the sounding sea, and have nothing to do"
1727 "with any other people. This is only some poor man who has lost his way,"
1727 "and we must be kind to him, for strangers and foreigners in distress"
1727 "are under Jove’s protection, and will take what they can get and be"
1727 "thankful; so, girls, give the poor fellow something to eat and drink,"
1727 "and wash him in the stream at some place that is sheltered from the"
1727 "wind.”"
1727 ""
1727 "On this the maids left off running away and began calling one another"
1727 "back. They made Ulysses sit down in the shelter as Nausicaa had told"
1727 "them, and brought him a shirt and cloak. They also brought him the"
1727 "little golden cruse of oil, and told him to go and wash in the stream."
1727 "But Ulysses said, “Young women, please to stand a little on one side"
1727 "that I may wash the brine from my shoulders and anoint myself with oil,"
1727 "for it is long enough since my skin has had a drop of oil upon it. I"
1727 "cannot wash as long as you all keep standing there. I am ashamed to"
1727 "strip56 before a number of good looking young women.”"
1727 ""
1727 "Then they stood on one side and went to tell the girl, while Ulysses"
1727 "washed himself in the stream and scrubbed the brine from his back and"
1727 "from his broad shoulders. When he had thoroughly washed himself, and"
1727 "had got the brine out of his hair, he anointed himself with oil, and"
1727 "put on the clothes which the girl had given him; Minerva then made him"
1727 "look taller and stronger than before, she also made the hair grow thick"
1727 "on the top of his head, and flow down in curls like hyacinth blossoms;"
1727 "she glorified him about the head and shoulders as a skilful workman who"
1727 "has studied art of all kinds under Vulcan and Minerva enriches a piece"
1727 "of silver plate by gilding it—and his work is full of beauty. Then he"
1727 "went and sat down a little way off upon the beach, looking quite young"
1727 "and handsome, and the girl gazed on him with admiration; then she said"
1727 "to her maids:"
1727 ""
1727 "“Hush, my dears, for I want to say something. I believe the gods who"
1727 "live in heaven have sent this man to the Phaeacians. When I first saw"
1727 "him I thought him plain, but now his appearance is like that of the"
1727 "gods who dwell in heaven. I should like my future husband to be just"
1727 "such another as he is, if he would only stay here and not want to go"
1727 "away. However, give him something to eat and drink.”"
1727 ""
1727 "They did as they were told, and set food before Ulysses, who ate and"
1727 "drank ravenously, for it was long since he had had food of any kind."
1727 "Meanwhile, Nausicaa bethought her of another matter. She got the linen"
1727 "folded and placed in the waggon, she then yoked the mules, and, as she"
1727 "took her seat, she called Ulysses:"
1727 ""
1727 "“Stranger,” said she, “rise and let us be going back to the town; I"
1727 "will introduce you at the house of my excellent father, where I can"
1727 "tell you that you will meet all the best people among the Phaeacians."
1727 "But be sure and do as I bid you, for you seem to be a sensible person."
1727 "As long as we are going past the fields and farm lands, follow briskly"
1727 "behind the waggon along with the maids and I will lead the way myself."
1727 "Presently, however, we shall come to the town, where you will find a"
1727 "high wall running all round it, and a good harbour on either side with"
1727 "a narrow entrance into the city, and the ships will be drawn up by the"
1727 "road side, for every one has a place where his own ship can lie. You"
1727 "will see the market place with a temple of Neptune in the middle of it,"
1727 "and paved with large stones bedded in the earth. Here people deal in"
1727 "ship’s gear of all kinds, such as cables and sails, and here, too, are"
1727 "the places where oars are made, for the Phaeacians are not a nation of"
1727 "archers; they know nothing about bows and arrows, but are a sea-faring"
1727 "folk, and pride themselves on their masts, oars, and ships, with which"
1727 "they travel far over the sea."
1727 ""
1727 "“I am afraid of the gossip and scandal that may be set on foot against"
1727 "me later on; for the people here are very ill-natured, and some low"
1727 "fellow, if he met us, might say, ‘Who is this fine-looking stranger"
1727 "that is going about with Nausicaa? Where did she find him? I suppose"
1727 "she is going to marry him. Perhaps he is a vagabond sailor whom she has"
1727 "taken from some foreign vessel, for we have no neighbours; or some god"
1727 "has at last come down from heaven in answer to her prayers, and she is"
1727 "going to live with him all the rest of her life. It would be a good"
1727 "thing if she would take herself off and find a husband somewhere else,"
1727 "for she will not look at one of the many excellent young Phaeacians who"
1727 "are in love with her.’ This is the kind of disparaging remark that"
1727 "would be made about me, and I could not complain, for I should myself"
1727 "be scandalised at seeing any other girl do the like, and go about with"
1727 "men in spite of everybody, while her father and mother were still"
1727 "alive, and without having been married in the face of all the world."
1727 ""
1727 "“If, therefore, you want my father to give you an escort and to help"
1727 "you home, do as I bid you; you will see a beautiful grove of poplars by"
1727 "the road side dedicated to Minerva; it has a well in it and a meadow"
1727 "all round it. Here my father has a field of rich garden ground, about"
1727 "as far from the town as a man’s voice will carry. Sit down there and"
1727 "wait for a while till the rest of us can get into the town and reach my"
1727 "father’s house. Then, when you think we must have done this, come into"
1727 "the town and ask the way to the house of my father Alcinous. You will"
1727 "have no difficulty in finding it; any child will point it out to you,"
1727 "for no one else in the whole town has anything like such a fine house"
1727 "as he has. When you have got past the gates and through the outer"
1727 "court, go right across the inner court till you come to my mother. You"
1727 "will find her sitting by the fire and spinning her purple wool by"
1727 "firelight. It is a fine sight to see her as she leans back against one"
1727 "of the bearing-posts with her maids all ranged behind her. Close to her"
1727 "seat stands that of my father, on which he sits and topes like an"
1727 "immortal god. Never mind him, but go up to my mother, and lay your"
1727 "hands upon her knees if you would get home quickly. If you can gain her"
1727 "over, you may hope to see your own country again, no matter how distant"
1727 "it may be.”"
1727 ""
1727 "So saying she lashed the mules with her whip and they left the river."
1727 "The mules drew well, and their hoofs went up and down upon the road."
1727 "She was careful not to go too fast for Ulysses and the maids who were"
1727 "following on foot along with the waggon, so she plied her whip with"
1727 "judgement. As the sun was going down they came to the sacred grove of"
1727 "Minerva, and there Ulysses sat down and prayed to the mighty daughter"
1727 "of Jove."
1727 ""
1727 "“Hear me,” he cried, “daughter of Aegis-bearing Jove, unweariable, hear"
1727 "me now, for you gave no heed to my prayers when Neptune was wrecking"
1727 "me. Now, therefore, have pity upon me and grant that I may find friends"
1727 "and be hospitably received by the Phaeacians.”"
1727 ""
1727 "Thus did he pray, and Minerva heard his prayer, but she would not show"
1727 "herself to him openly, for she was afraid of her uncle Neptune, who was"
1727 "still furious in his endeavors to prevent Ulysses from getting home."
1727 ""
1727 ""
1727 ""
1727 ""
1727 "<BOOK VII>"
1727 ""
1727 ""
1727 "RECEPTION OF ULYSSES AT THE PALACE OF KING ALCINOUS."
1727 ""
1727 ""
1727 "Thus, then, did Ulysses wait and pray; but the girl drove on to the"
1727 "town. When she reached her father’s house she drew up at the gateway,"
1727 "and her brothers—comely as the gods—gathered round her, took the mules"
1727 "out of the waggon, and carried the clothes into the house, while she"
1727 "went to her own room, where an old servant, Eurymedusa of Apeira, lit"
1727 "the fire for her. This old woman had been brought by sea from Apeira,"
1727 "and had been chosen as a prize for Alcinous because he was king over"
1727 "the Phaeacians, and the people obeyed him as though he were a god.57"
1727 "She had been nurse to Nausicaa, and had now lit the fire for her, and"
1727 "brought her supper for her into her own room."
1727 ""
1727 "Presently Ulysses got up to go towards the town; and Minerva shed a"
1727 "thick mist all round him to hide him in case any of the proud"
1727 "Phaeacians who met him should be rude to him, or ask him who he was."
1727 "Then, as he was just entering the town, she came towards him in the"
1727 "likeness of a little girl carrying a pitcher. She stood right in front"
1727 "of him, and Ulysses said:"
1727 ""
1727 "“My dear, will you be so kind as to show me the house of king Alcinous?"
1727 "I am an unfortunate foreigner in distress, and do not know one in your"
1727 "town and country.”"
1727 ""
1727 "Then Minerva said, “Yes, father stranger, I will show you the house you"
1727 "want, for Alcinous lives quite close to my own father. I will go before"
1727 "you and show the way, but say not a word as you go, and do not look at"
1727 "any man, nor ask him questions; for the people here cannot abide"
1727 "strangers, and do not like men who come from some other place. They are"
1727 "a sea-faring folk, and sail the seas by the grace of Neptune in ships"
1727 "that glide along like thought, or as a bird in the air.”"
1727 ""
1727 "On this she led the way, and Ulysses followed in her steps; but not one"
1727 "of the Phaeacians could see him as he passed through the city in the"
1727 "midst of them; for the great goddess Minerva in her good will towards"
1727 "him had hidden him in a thick cloud of darkness. He admired their"
1727 "harbours, ships, places of assembly, and the lofty walls of the city,"
1727 "which, with the palisade on top of them, were very striking, and when"
1727 "they reached the king’s house Minerva said:"
1727 ""
1727 "“This is the house, father stranger, which you would have me show you."
1727 "You will find a number of great people sitting at table, but do not be"
1727 "afraid; go straight in, for the bolder a man is the more likely he is"
1727 "to carry his point, even though he is a stranger. First find the queen."
1727 "Her name is Arete, and she comes of the same family as her husband"
1727 "Alcinous. They both descend originally from Neptune, who was father to"
1727 "Nausithous by Periboea, a woman of great beauty. Periboea was the"
1727 "youngest daughter of Eurymedon, who at one time reigned over the"
1727 "giants, but he ruined his ill-fated people and lost his own life to"
1727 "boot."
1727 ""
1727 "“Neptune, however, lay with his daughter, and she had a son by him, the"
1727 "great Nausithous, who reigned over the Phaeacians. Nausithous had two"
1727 "sons Rhexenor and Alcinous;58 Apollo killed the first of them while he"
1727 "was still a bridegroom and without male issue; but he left a daughter"
1727 "Arete, whom Alcinous married, and honours as no other woman is honoured"
1727 "of all those that keep house along with their husbands."
1727 ""
1727 "“Thus she both was, and still is, respected beyond measure by her"
1727 "children, by Alcinous himself, and by the whole people, who look upon"
1727 "her as a goddess, and greet her whenever she goes about the city, for"
1727 "she is a thoroughly good woman both in head and heart, and when any"
1727 "women are friends of hers, she will help their husbands also to settle"
1727 "their disputes. If you can gain her good will, you may have every hope"
1727 "of seeing your friends again, and getting safely back to your home and"
1727 "country.”"
1727 ""
1727 "Then Minerva left Scheria and went away over the sea. She went to"
1727 "Marathon59 and to the spacious streets of Athens, where she entered the"
1727 "abode of Erechtheus; but Ulysses went on to the house of Alcinous, and"
1727 "he pondered much as he paused a while before reaching the threshold of"
1727 "bronze, for the splendour of the palace was like that of the sun or"
1727 "moon. The walls on either side were of bronze from end to end, and the"
1727 "cornice was of blue enamel. The doors were gold, and hung on pillars of"
1727 "silver that rose from a floor of bronze, while the lintel was silver"
1727 "and the hook of the door was of gold."
1727 ""
1727 "On either side there stood gold and silver mastiffs which Vulcan, with"
1727 "his consummate skill, had fashioned expressly to keep watch over the"
1727 "palace of king Alcinous; so they were immortal and could never grow"
1727 "old. Seats were ranged all along the wall, here and there from one end"
1727 "to the other, with coverings of fine woven work which the women of the"
1727 "house had made. Here the chief persons of the Phaeacians used to sit"
1727 "and eat and drink, for there was abundance at all seasons; and there"
1727 "were golden figures of young men with lighted torches in their hands,"
1727 "raised on pedestals, to give light by night to those who were at table."
1727 "There are60 fifty maid servants in the house, some of whom are always"
1727 "grinding rich yellow grain at the mill, while others work at the loom,"
1727 "or sit and spin, and their shuttles go backwards and forwards like the"
1727 "fluttering of aspen leaves, while the linen is so closely woven that it"
1727 "will turn oil. As the Phaeacians are the best sailors in the world, so"
1727 "their women excel all others in weaving, for Minerva has taught them"
1727 "all manner of useful arts, and they are very intelligent."
1727 ""
1727 "Outside the gate of the outer court there is a large garden of about"
1727 "four acres with a wall all round it. It is full of beautiful"
1727 "trees—pears, pomegranates, and the most delicious apples. There are"
1727 "luscious figs also, and olives in full growth. The fruits never rot nor"
1727 "fail all the year round, neither winter nor summer, for the air is so"
1727 "soft that a new crop ripens before the old has dropped. Pear grows on"
1727 "pear, apple on apple, and fig on fig, and so also with the grapes, for"
1727 "there is an excellent vineyard: on the level ground of a part of this,"
1727 "the grapes are being made into raisins; in another part they are being"
1727 "gathered; some are being trodden in the wine tubs, others further on"
1727 "have shed their blossom and are beginning to show fruit, others again"
1727 "are just changing colour. In the furthest part of the ground there are"
1727 "beautifully arranged beds of flowers that are in bloom all the year"
1727 "round. Two streams go through it, the one turned in ducts throughout"
1727 "the whole garden, while the other is carried under the ground of the"
1727 "outer court to the house itself, and the town’s people draw water from"
1727 "it. Such, then, were the splendours with which the gods had endowed the"
1727 "house of king Alcinous."
1727 ""
1727 "So here Ulysses stood for a while and looked about him, but when he had"
1727 "looked long enough he crossed the threshold and went within the"
1727 "precincts of the house. There he found all the chief people among the"
1727 "Phaeacians making their drink offerings to Mercury, which they always"
1727 "did the last thing before going away for the night.61 He went straight"
1727 "through the court, still hidden by the cloak of darkness in which"
1727 "Minerva had enveloped him, till he reached Arete and King Alcinous;"
1727 "then he laid his hands upon the knees of the queen, and at that moment"
1727 "the miraculous darkness fell away from him and he became visible. Every"
1727 "one was speechless with surprise at seeing a man there, but Ulysses"
1727 "began at once with his petition."
1727 ""
1727 "“Queen Arete,” he exclaimed, “daughter of great Rhexenor, in my"
1727 "distress I humbly pray you, as also your husband and these your guests"
1727 "(whom may heaven prosper with long life and happiness, and may they"
1727 "leave their possessions to their children, and all the honours"
1727 "conferred upon them by the state) to help me home to my own country as"
1727 "soon as possible; for I have been long in trouble and away from my"
1727 "friends.”"
1727 ""
1727 "Then he sat down on the hearth among the ashes and they all held their"
1727 "peace, till presently the old hero Echeneus, who was an excellent"
1727 "speaker and an elder among the Phaeacians, plainly and in all honesty"
1727 "addressed them thus:"
1727 ""
1727 "“Alcinous,” said he, “it is not creditable to you that a stranger"
1727 "should be seen sitting among the ashes of your hearth; every one is"
1727 "waiting to hear what you are about to say; tell him, then, to rise and"
1727 "take a seat on a stool inlaid with silver, and bid your servants mix"
1727 "some wine and water that we may make a drink offering to Jove the lord"
1727 "of thunder, who takes all well disposed suppliants under his"
1727 "protection; and let the housekeeper give him some supper, of whatever"
1727 "there may be in the house.”"
1727 ""
1727 "When Alcinous heard this he took Ulysses by the hand, raised him from"
1727 "the hearth, and bade him take the seat of Laodamas, who had been"
1727 "sitting beside him, and was his favourite son. A maid servant then"
1727 "brought him water in a beautiful golden ewer and poured it into a"
1727 "silver basin for him to wash his hands, and she drew a clean table"
1727 "beside him; an upper servant brought him bread and offered him many"
1727 "good things of what there was in the house, and Ulysses ate and drank."
1727 "Then Alcinous said to one of the servants, “Pontonous, mix a cup of"
1727 "wine and hand it round that we may make drink-offerings to Jove the"
1727 "lord of thunder, who is the protector of all well-disposed suppliants.”"
1727 ""
1727 "Pontonous then mixed wine and water, and handed it round after giving"
1727 "every man his drink-offering. When they had made their offerings, and"
1727 "had drunk each as much as he was minded, Alcinous said:"
1727 ""
1727 "“Aldermen and town councillors of the Phaeacians, hear my words. You"
1727 "have had your supper, so now go home to bed. To-morrow morning I shall"
1727 "invite a still larger number of aldermen, and will give a sacrificial"
1727 "banquet in honour of our guest; we can then discuss the question of his"
1727 "escort, and consider how we may at once send him back rejoicing to his"
1727 "own country without trouble or inconvenience to himself, no matter how"
1727 "distant it may be. We must see that he comes to no harm while on his"
1727 "homeward journey, but when he is once at home he will have to take the"
1727 "luck he was born with for better or worse like other people. It is"
1727 "possible, however, that the stranger is one of the immortals who has"
1727 "come down from heaven to visit us; but in this case the gods are"
1727 "departing from their usual practice, for hitherto they have made"
1727 "themselves perfectly clear to us when we have been offering them"
1727 "hecatombs. They come and sit at our feasts just like one of our selves,"
1727 "and if any solitary wayfarer happens to stumble upon some one or other"
1727 "of them, they affect no concealment, for we are as near of kin to the"
1727 "gods as the Cyclopes and the savage giants are.”62"
1727 ""
1727 "Then Ulysses said: “Pray, Alcinous, do not take any such notion into"
1727 "your head. I have nothing of the immortal about me, neither in body nor"
1727 "mind, and most resemble those among you who are the most afflicted."
1727 "Indeed, were I to tell you all that heaven has seen fit to lay upon me,"
1727 "you would say that I was still worse off than they are. Nevertheless,"
1727 "let me sup in spite of sorrow, for an empty stomach is a very"
1727 "importunate thing, and thrusts itself on a man’s notice no matter how"
1727 "dire is his distress. I am in great trouble, yet it insists that I"
1727 "shall eat and drink, bids me lay aside all memory of my sorrows and"
1727 "dwell only on the due replenishing of itself. As for yourselves, do as"
1727 "you propose, and at break of day set about helping me to get home. I"
1727 "shall be content to die if I may first once more behold my property, my"
1727 "bondsmen, and all the greatness of my house.”63"
1727 ""
1727 "Thus did he speak. Every one approved his saying, and agreed that he"
1727 "should have his escort inasmuch as he had spoken reasonably. Then when"
1727 "they had made their drink offerings, and had drunk each as much as he"
1727 "was minded they went home to bed every man in his own abode, leaving"
1727 "Ulysses in the cloister with Arete and Alcinous while the servants were"
1727 "taking the things away after supper. Arete was the first to speak, for"
1727 "she recognised the shirt, cloak, and good clothes that Ulysses was"
1727 "wearing, as the work of herself and of her maids; so she said,"
1727 "“Stranger, before we go any further, there is a question I should like"
1727 "to ask you. Who, and whence are you, and who gave you those clothes?"
1727 "Did you not say you had come here from beyond the sea?”"
1727 ""
1727 "And Ulysses answered, “It would be a long story Madam, were I to relate"
1727 "in full the tale of my misfortunes, for the hand of heaven has been"
1727 "laid heavy upon me; but as regards your question, there is an island"
1727 "far away in the sea which is called ‘the Ogygian.’ Here dwells the"
1727 "cunning and powerful goddess Calypso, daughter of Atlas. She lives by"
1727 "herself far from all neighbours human or divine. Fortune, however,"
1727 "brought me to her hearth all desolate and alone, for Jove struck my"
1727 "ship with his thunderbolts, and broke it up in mid-ocean. My brave"
1727 "comrades were drowned every man of them, but I stuck to the keel and"
1727 "was carried hither and thither for the space of nine days, till at last"
1727 "during the darkness of the tenth night the gods brought me to the"
1727 "Ogygian island where the great goddess Calypso lives. She took me in"
1727 "and treated me with the utmost kindness; indeed she wanted to make me"
1727 "immortal that I might never grow old, but she could not persuade me to"
1727 "let her do so."
1727 ""
1727 "“I stayed with Calypso seven years straight on end, and watered the"
1727 "good clothes she gave me with my tears during the whole time; but at"
1727 "last when the eighth year came round she bade me depart of her own free"
1727 "will, either because Jove had told her she must, or because she had"
1727 "changed her mind. She sent me from her island on a raft, which she"
1727 "provisioned with abundance of bread and wine. Moreover she gave me good"
1727 "stout clothing, and sent me a wind that blew both warm and fair. Days"
1727 "seven and ten did I sail over the sea, and on the eighteenth I caught"
1727 "sight of the first outlines of the mountains upon your coast—and glad"
1727 "indeed was I to set eyes upon them. Nevertheless there was still much"
1727 "trouble in store for me, for at this point Neptune would let me go no"
1727 "further, and raised a great storm against me; the sea was so terribly"
1727 "high that I could no longer keep to my raft, which went to pieces under"
1727 "the fury of the gale, and I had to swim for it, till wind and current"
1727 "brought me to your shores."
1727 ""
1727 "“There I tried to land, but could not, for it was a bad place and the"
1727 "waves dashed me against the rocks, so I again took to the sea and swam"
1727 "on till I came to a river that seemed the most likely landing place,"
1727 "for there were no rocks and it was sheltered from the wind. Here, then,"
1727 "I got out of the water and gathered my senses together again. Night was"
1727 "coming on, so I left the river, and went into a thicket, where I"
1727 "covered myself all over with leaves, and presently heaven sent me off"
1727 "into a very deep sleep. Sick and sorry as I was I slept among the"
1727 "leaves all night, and through the next day till afternoon, when I woke"
1727 "as the sun was westering, and saw your daughter’s maid servants playing"
1727 "upon the beach, and your daughter among them looking like a goddess. I"
1727 "besought her aid, and she proved to be of an excellent disposition,"
1727 "much more so than could be expected from so young a person—for young"
1727 "people are apt to be thoughtless. She gave me plenty of bread and wine,"
1727 "and when she had had me washed in the river she also gave me the"
1727 "clothes in which you see me. Now, therefore, though it has pained me to"
1727 "do so, I have told you the whole truth.”"
1727 ""
1727 "Then Alcinous said, “Stranger, it was very wrong of my daughter not to"
1727 "bring you on at once to my house along with the maids, seeing that she"
1727 "was the first person whose aid you asked.”"
1727 ""
1727 "“Pray do not scold her,” replied Ulysses; “she is not to blame. She did"
1727 "tell me to follow along with the maids, but I was ashamed and afraid,"
1727 "for I thought you might perhaps be displeased if you saw me. Every"
1727 "human being is sometimes a little suspicious and irritable.”"
1727 ""
1727 "“Stranger,” replied Alcinous, “I am not the kind of man to get angry"
1727 "about nothing; it is always better to be reasonable; but by Father"
1727 "Jove, Minerva, and Apollo, now that I see what kind of person you are,"
1727 "and how much you think as I do, I wish you would stay here, marry my"
1727 "daughter, and become my son-in-law. If you will stay I will give you a"
1727 "house and an estate, but no one (heaven forbid) shall keep you here"
1727 "against your own wish, and that you may be sure of this I will attend"
1727 "tomorrow to the matter of your escort. You can sleep64 during the whole"
1727 "voyage if you like, and the men shall sail you over smooth waters"
1727 "either to your own home, or wherever you please, even though it be a"
1727 "long way further off than Euboea, which those of my people who saw it"
1727 "when they took yellow-haired Rhadamanthus to see Tityus the son of"
1727 "Gaia, tell me is the furthest of any place—and yet they did the whole"
1727 "voyage in a single day without distressing themselves, and came back"
1727 "again afterwards. You will thus see how much my ships excel all others,"
1727 "and what magnificent oarsmen my sailors are.”"
1727 ""
1727 "Then was Ulysses glad and prayed aloud saying, “Father Jove, grant that"
1727 "Alcinous may do all as he has said, for so he will win an imperishable"
1727 "name among mankind, and at the same time I shall return to my country.”"
1727 ""
1727 "Thus did they converse. Then Arete told her maids to set a bed in the"
1727 "room that was in the gatehouse, and make it with good red rugs, and to"
1727 "spread coverlets on the top of them with woollen cloaks for Ulysses to"
1727 "wear. The maids thereon went out with torches in their hands, and when"
1727 "they had made the bed they came up to Ulysses and said, “Rise, sir"
1727 "stranger, and come with us for your bed is ready,” and glad indeed was"
1727 "he to go to his rest."
1727 ""
1727 "So Ulysses slept in a bed placed in a room over the echoing gateway;"
1727 "but Alcinous lay in the inner part of the house, with the queen his"
1727 "wife by his side."
1727 ""
1727 ""
1727 ""
1727 ""
1727 "<BOOK VIII>"
1727 ""
1727 ""
1727 "BANQUET IN THE HOUSE OF ALCINOUS—THE GAMES."
1727 ""
1727 ""
1727 "Now when the child of morning, rosy-fingered Dawn, appeared, Alcinous"
1727 "and Ulysses both rose, and Alcinous led the way to the Phaeacian place"
1727 "of assembly, which was near the ships. When they got there they sat"
1727 "down side by side on a seat of polished stone, while Minerva took the"
1727 "form of one of Alcinous’ servants, and went round the town in order to"
1727 "help Ulysses to get home. She went up to the citizens, man by man, and"
1727 "said, “Aldermen and town councillors of the Phaeacians, come to the"
1727 "assembly all of you and listen to the stranger who has just come off a"
1727 "long voyage to the house of King Alcinous; he looks like an immortal"
1727 "god.”"
1727 ""
1727 "With these words she made them all want to come, and they flocked to"
1727 "the assembly till seats and standing room were alike crowded. Every one"
1727 "was struck with the appearance of Ulysses, for Minerva had beautified"
1727 "him about the head and shoulders, making him look taller and stouter"
1727 "than he really was, that he might impress the Phaeacians favourably as"
1727 "being a very remarkable man, and might come off well in the many trials"
1727 "of skill to which they would challenge him. Then, when they were got"
1727 "together, Alcinous spoke:"
1727 ""
1727 "“Hear me,” said he, “aldermen and town councillors of the Phaeacians,"
1727 "that I may speak even as I am minded. This stranger, whoever he may be,"
1727 "has found his way to my house from somewhere or other either East or"
1727 "West. He wants an escort and wishes to have the matter settled. Let us"
1727 "then get one ready for him, as we have done for others before him;"
1727 "indeed, no one who ever yet came to my house has been able to complain"
1727 "of me for not speeding on his way soon enough. Let us draw a ship into"
